Ticker,BuyHoldSell,Confidence
NXU,Buy,0.49949658
NYAX,Buy,0.56379455
NYC,Buy,0.5426578
NYCB,Buy,0.5266393
NYMT,Buy,0.5491684
NYMTN,Buy,0.63648313
NYT,Buy,0.6061007
NYXH,Buy,0.50206417
NZF,Buy,0.570043
O,Buy,0.6267388
OABI,Buy,0.5156909
OAKU,Buy,0.62374365
OB,Sell,0.49265543
OBDC,Buy,0.57235265
OBDE,Buy,0.5733694
OBE,Buy,0.5191167
OBIO,Buy,0.5825602
OBK,Buy,0.5910701
OBLG,Buy,0.50201976
OBT,Buy,0.5464909
OC,Buy,0.6416862
OCAX,Buy,0.5940467
OCC,Buy,0.5006073
OCCI,Buy,0.5280579
OCEA,Buy,0.49585885
OCFC,Buy,0.5672343
OCFT,Buy,0.49971113
OCG,Buy,0.49838594
OCGN,Buy,0.49593717
OCS,Buy,0.55626017
OCSL,Buy,0.603646
OCTO,Buy,0.50272256
OCUL,Buy,0.51253176
OCUP,Buy,0.49901527
OCX,Sell,0.49209872
ODC,Buy,0.6175167
ODD,Buy,0.5420298
ODFL,Buy,0.61926246
ODP,Buy,0.59065497
ODV,Sell,0.4942419
OEC,Buy,0.56655836
OESX,Buy,0.5006695
OFG,Buy,0.58613384
OFIX,Buy,0.55168337
OFLX,Buy,0.63742554
OFS,Buy,0.53720784
OGCP,Buy,0.5522941
OGE,Buy,0.58647054
OGEN,Sell,0.48951614
OGI,Buy,0.5061132
OGN,Buy,0.5627075
OGS,Buy,0.60173786
OHI,Buy,0.6405907
OIA,Buy,0.52683806
OII,Buy,0.56279254
OIS,Buy,0.5207788
OKE,Buy,0.6058453
OKLO,Buy,0.5548235
OKTA,Buy,0.7053621
OKYO,Buy,0.4960271
OLB,Sell,0.49182925
OLED,Buy,0.57235646
OLLI,Buy,0.56852394
OLMA,Buy,0.5062659
OLN,Buy,0.6481723
OLO,Buy,0.5306386
OLP,Buy,0.5741456
OLPX,Buy,0.50340605
OM,Buy,0.4965824
OMAB,Buy,0.59171426
OMC,Buy,0.6337926
OMCL,Buy,0.551937
OMER,Sell,0.4817969
OMF,Buy,0.582122
OMGA,Buy,0.49593207
OMH,Buy,0.5033717
OMI,Buy,0.57814944
OMIC,Sell,0.47569034
ON,Buy,0.71295786
ONB,Buy,0.5620777
ONCO,Buy,0.5052731
ONCT,Buy,0.5031953
ONCY,Sell,0.49242562
ONDS,Sell,0.49183026
ONEW,Buy,0.54882693
ONFO,Buy,0.49963924
ONIT,Buy,0.5544051
ONL,Buy,0.5027779
ONMD,Sell,0.4923645
ONON,Buy,0.6786715
ONTF,Buy,0.5192396
ONTO,Buy,0.5428739
ONVO,Buy,0.5001852
ONYX,Buy,0.590317
OOMA,Buy,0.53378063
OP,Buy,0.4975551
OPAD,Buy,0.50134045
OPAL,Buy,0.5138472
OPBK,Buy,0.54483503
OPCH,Buy,0.59447235
OPEN,Buy,0.600204
OPFI,Sell,0.48946938
OPGN,Sell,0.481398
OPHC,Buy,0.51280594
OPI,Buy,0.50152844
OPK,Buy,0.53627354
OPP,Buy,0.5521858
OPRA,Buy,0.52509755
OPRT,Buy,0.5026146
OPRX,Buy,0.51242095
OPT,Sell,0.49162278
OPTN,Buy,0.49865207
OPTT,Buy,0.5064074
OPTX,Sell,0.48867005
OPXS,Buy,0.5215026
OPY,Buy,0.5993366
OR,Buy,0.56606835
ORA,Buy,0.6060664
ORAN,Buy,0.6076666
ORC,Buy,0.53577584
ORCL,Buy,0.6780219
ORGN,Buy,0.49701184
ORGO,Buy,0.5025257
ORGS,Sell,0.48602223
ORI,Buy,0.63934875
ORIC,Buy,0.50556636
ORLA,Buy,0.521115
ORLY,Buy,0.70738965
ORMP,Buy,0.5469029
ORN,Buy,0.49934596
ORRF,Buy,0.5942209
OSBC,Buy,0.5649394
OSCR,Buy,0.51509416
OSIS,Buy,0.6101496
OSK,Buy,0.63308454
OSPN,Buy,0.5229178
OSS,Buy,0.4987741
OST,Sell,0.49390736
OSUR,Buy,0.5121985
OSW,Buy,0.55415523
OTEX,Buy,0.5909099
OTIS,Buy,0.7795484
OTLK,Sell,0.48174515
OTLY,Buy,0.5017201
OTRK,Sell,0.49359453
OTTR,Buy,0.61986756
OUST,Sell,0.49502352
OUT,Buy,0.557668
OVBC,Buy,0.6181132
OVID,Buy,0.51134086
OVLY,Buy,0.60240656
OVV,Buy,0.59048915
OWL,Buy,0.57988065
OWLT,Sell,0.49037564
OXBR,Buy,0.5448761
OXLC,Buy,0.55144143
OXLCO,Buy,0.63195014
OXM,Buy,0.6588153
OXSQ,Buy,0.5271478
OXY,Buy,0.6093801
OZ,Buy,0.63943636
OZK,Buy,0.5790042
PAA,Buy,0.6925151
PAAS,Buy,0.58615345
PAC,Buy,0.5968777
PACB,Buy,0.5005733
PACK,Buy,0.54415846
PACS,Buy,0.52108264
PAG,Buy,0.6521246
PAGP,Buy,0.6465425
PAGS,Buy,0.6319561
PAHC,Buy,0.54180574
PAI,Buy,0.572884
PAL,Buy,0.5042645
PALI,Buy,0.53044695
PALT,Buy,0.49678272
PAM,Buy,0.6407628
PANL,Buy,0.5264025
PANW,Buy,0.58769405
PAPL,Sell,0.49353638
PAR,Buy,0.61435026
PARA,Buy,0.5271314
PARAA,Buy,0.51605016
PARR,Buy,0.6306296
PASG,Sell,0.49415112
PATH,Buy,0.7089605
PATK,Buy,0.6864052
PAVM,Sell,0.4895436
PAVS,Buy,0.50761247
PAX,Buy,0.62713534
PAXS,Buy,0.5672658
PAY,Buy,0.5651635
PAYC,Buy,0.6132999
PAYO,Buy,0.5038097
PAYS,Buy,0.522222
PAYX,Buy,0.6287723
PB,Buy,0.59992546
PBA,Buy,0.6910626
PBBK,Buy,0.6122774
PBF,Buy,0.6181771
PBFS,Buy,0.5305784
PBH,Buy,0.6038855
PBHC,Buy,0.55968523
PBI,Buy,0.5152299
PBM,Buy,0.50042343
PBPB,Buy,0.5252141
PBR,Buy,0.61938876
PBT,Buy,0.52541727
PBYI,Buy,0.50239277
PCAR,Buy,0.6103581
PCF,Buy,0.53404707
PCG,Buy,0.6291812
PCH,Buy,0.60538685
PCK,Buy,0.53720206
PCM,Buy,0.5554992
PCOR,Buy,0.624872
PCQ,Buy,0.55224127
PCRX,Buy,0.55613357
PCSA,Sell,0.4856834
PCSC,Buy,0.60569924
PCT,Buy,0.5017664
PCTY,Buy,0.6310092
PCVX,Buy,0.57598275
PCYO,Buy,0.54072297
PD,Buy,0.54627824
PDCC,Sell,0.4298896
PDCO,Buy,0.5971882
PDD,Buy,0.6417554
PDEX,Buy,0.5754525
PDFS,Buy,0.6196178
PDI,Buy,0.6314174
PDLB,Buy,0.553023
PDM,Buy,0.5096757
PDO,Buy,0.57422674
PDS,Buy,0.6568952
PDSB,Buy,0.4960093
PDT,Buy,0.5746095
PDX,Buy,0.6053847
PDYN,Sell,0.4944438
PEB,Buy,0.5938869
PEBK,Buy,0.6570719
PEBO,Buy,0.5810082
PECO,Buy,0.6513076
PED,Buy,0.50079244
PEG,Buy,0.72952527
PEGA,Buy,0.63753754
PEGR,Buy,0.6107876
PEGY,Sell,0.49248815
PEN,Buy,0.6161722
PENN,Buy,0.65847945
PEO,Buy,0.5882674
PEP,Buy,0.6764428
PEPG,Buy,0.6038508
PERF,Sell,0.49510607
PERI,Buy,0.5867027
PESI,Buy,0.52075386
PET,Buy,0.50328636
PETQ,Buy,0.53610164
PETS,Buy,0.52147084
PETZ,Sell,0.4751723
PEV,Buy,0.4970739
PFBC,Buy,0.59685534
PFC,Buy,0.56964535
PFD,Buy,0.56884164
PFE,Buy,0.59803945
PFG,Buy,0.6586594
PFGC,Buy,0.67102236
PFIE,Buy,0.4966195
PFIS,Buy,0.6193021
PFL,Buy,0.56566405
PFLT,Buy,0.5658051
PFMT,Buy,0.5158789
PFN,Buy,0.5339626
PFO,Buy,0.5630915
PFS,Buy,0.5690506
PFSI,Buy,0.5800416
PFTA,Buy,0.5751736
PFX,Buy,0.63466716
PG,Buy,0.832037
PGC,Buy,0.57748145
PGEN,Buy,0.5027545
PGNY,Buy,0.5573884
PGP,Buy,0.55852896
PGR,Buy,0.59661394
PGRE,Buy,0.5105763
PGRU,Buy,0.5203369
PGY,Sell,0.49018645
PGZ,Buy,0.55323607
PH,Buy,0.60225767
PHAR,Buy,0.5475442
PHAT,Buy,0.49797952
PHD,Buy,0.5789466
PHG,Buy,0.5914494
PHGE,Buy,0.50739735
PHI,Buy,0.577805
PHIN,Buy,0.58709747
PHIO,Sell,0.49375775
PHK,Buy,0.5360501
PHM,Buy,0.5967555
PHR,Buy,0.5448734
PHT,Buy,0.5581957
PHUN,Sell,0.49122494
PHVS,Buy,0.5197844
PHX,Buy,0.5363266
PHYS,Buy,0.5800622
PHYT,Buy,0.5622732
PI,Buy,0.59236103
PII,Buy,0.6022653
PIII,Sell,0.4949727
PIK,Sell,0.46848288
PIM,Buy,0.57429
PINC,Buy,0.5845383
PINE,Buy,0.5670496
PINS,Buy,0.6770514
PIPR,Buy,0.608846
PIRS,Buy,0.5139732
PIXY,Buy,0.5066933
PJT,Buy,0.6195677
PK,Buy,0.57820725
PKBK,Buy,0.5848037
PKE,Buy,0.56474704
PKG,Buy,0.7259078
PKOH,Buy,0.5704507
PKST,Buy,0.5232875
PKX,Buy,0.61148083
PL,Buy,0.5035621
PLAB,Buy,0.56792945
PLAG,Buy,0.5246534
PLAO,Buy,0.5727296
PLAY,Buy,0.5749889
PLBC,Buy,0.5933058
PLBY,Sell,0.47861758
PLCE,Sell,0.49560583
PLD,Buy,0.60869133
PLG,Buy,0.50010556
PLL,Sell,0.49327648
PLMI,Buy,0.6111679
PLMJ,Buy,0.57523793
PLMR,Buy,0.57906455
PLNT,Buy,0.66355896
PLOW,Buy,0.585623
PLPC,Buy,0.6998176
PLRX,Buy,0.53017867
PLSE,Buy,0.55562764
PLTK,Buy,0.52953935
PLTR,Buy,0.6972158
PLUG,Buy,0.4985628
PLUR,Buy,0.4969816
PLUS,Buy,0.59503335
PLX,Buy,0.49972954
PLXS,Buy,0.6135799
PLYA,Buy,0.5532681
PLYM,Buy,0.58600605
PM,Buy,0.6150456
PMCB,Buy,0.5319905
PMD,Buy,0.5078053
PMF,Buy,0.5912217
PML,Buy,0.5661725
PMM,Buy,0.5262376
PMN,Buy,0.4988552
PMNT,Buy,0.49695078
PMO,Buy,0.5643806
PMT,Buy,0.57282704
PMTS,Buy,0.5385648
PMVP,Buy,0.49727455
PMX,Buy,0.53786933
PNC,Buy,0.6137082
PNF,Buy,0.56929004
PNFP,Buy,0.59794295
PNM,Buy,0.629112
PNNT,Buy,0.525883
PNR,Buy,0.6627518
PNRG,Buy,0.64718795
PNST,Sell,0.49055278
PNTG,Buy,0.5692347
PNW,Buy,0.59433544
POAI,Buy,0.49855864
POCI,Buy,0.534644
PODC,Buy,0.5009835
PODD,Buy,0.64007056
POET,Buy,0.4959349
POLA,Buy,0.5010031
POOL,Buy,0.6556736
POR,Buy,0.7006763
POST,Buy,0.6543856
POWI,Buy,0.59305996
POWL,Buy,0.6572972
POWW,Buy,0.50282687
PPBI,Buy,0.56420714
PPBT,Sell,0.48694807
PPG,Buy,0.6478575
PPIH,Buy,0.53441274
PPL,Buy,0.6760183
PPSI,Buy,0.5066386
PPT,Buy,0.5489196
PPTA,Buy,0.51163304
PPYA,Buy,0.586116
PR,Buy,0.558043
PRA,Buy,0.5668723
PRAA,Buy,0.54714996
PRAX,Buy,0.518713
PRCH,Sell,0.49210566
PRCT,Buy,0.57854134
PRDO,Buy,0.57001835
PRE,Sell,0.49094194
PRFT,Buy,0.6624594
PRFX,Buy,0.49861896
PRG,Buy,0.58063006
PRGO,Buy,0.58784944
PRGS,Buy,0.6380244
PRI,Buy,0.6961307
PRIM,Buy,0.60818845
PRK,Buy,0.67024094
PRKS,Buy,0.58147925
PRLB,Buy,0.5793013
PRLD,Buy,0.5034785
PRLH,Buy,0.6200742
PRM,Buy,0.5027582
PRME,Buy,0.5030009
PRMW,Buy,0.5839531
PRO,Buy,0.5686199
PROC,Buy,0.5032523
PROF,Sell,0.49548617
PROK,Buy,0.505769
PROP,Buy,0.50818676
PROV,Buy,0.5803692
PRPH,Buy,0.5288863
PRPL,Buy,0.49854654
PRPO,Buy,0.50817317
PRQR,Sell,0.49518943
PRSO,Sell,0.49415305
PRST,Buy,0.49694932
PRT,Buy,0.5095551
PRTA,Buy,0.52291673
PRTC,Buy,0.5977027
PRTG,Sell,0.4898311
PRTH,Buy,0.5233587
PRTS,Buy,0.5134239
PRU,Buy,0.7664684
PRVA,Buy,0.5457231
PRZO,Buy,0.5004481
PSA,Buy,0.63767517
PSBD,Buy,0.57530713
PSEC,Buy,0.521478
PSF,Buy,0.6308849
PSFE,Buy,0.5457952
PSHG,Buy,0.50091004
PSIG,Sell,0.491911
PSLV,Buy,0.53315055
PSMT,Buy,0.6225275
PSN,Buy,0.6185827
PSNL,Sell,0.48583376
PSNY,Buy,0.505493
PSNYW,Buy,0.56548715
PSO,Buy,0.6199988
PSQH,Buy,0.5013462
PSTG,Buy,0.57133883
PSTL,Buy,0.610218
PSTV,Buy,0.5046092
PSTX,Buy,0.5208926
PSX,Buy,0.6109079
PT,Sell,0.48192525
PTA,Buy,0.6021074
PTC,Buy,0.6964396
PTCT,Buy,0.54588443
PTEN,Buy,0.53844154
PTGX,Buy,0.55310243
PTIX,Buy,0.49771345
PTLO,Buy,0.641455
PTMN,Buy,0.5902399
PTN,Sell,0.48027256
PTON,Buy,0.5334707
PTPI,Buy,0.49777883
PTSI,Buy,0.5421926
PTVE,Buy,0.53947663
PTWO,Buy,0.60561484
PTY,Buy,0.57236445
PUBM,Buy,0.5298059
PUK,Buy,0.58221745
PULM,Sell,0.48174894
PUMP,Buy,0.5296862
PVBC,Buy,0.5416254
PVH,Buy,0.6803348
PVL,Buy,0.5008971
PW,Sell,0.49050817
PWM,Buy,0.49943453
PWOD,Buy,0.56553984
PWP,Buy,0.5376344
PWR,Buy,0.65390193
PWSC,Buy,0.59330016
PWUP,Buy,0.6176727
PX,Buy,0.5260616
PXDT,Buy,0.49643597
PXLW,Buy,0.49750197
PXS,Buy,0.50855327
PYCR,Buy,0.5569262
PYN,Buy,0.53868693
PYPD,Buy,0.51580083
PYPL,Buy,0.59316754
PYXS,Sell,0.4941104
PZC,Buy,0.5548123
PZZA,Buy,0.669841
QBTS,Buy,0.5024343
QCOM,Buy,0.63304657
QCRH,Buy,0.64340603
QD,Buy,0.49873248
QDEL,Buy,0.5833713
QETA,Buy,0.60239214
QFIN,Buy,0.52890086
QGEN,Buy,0.6673885
QH,Buy,0.50062656
QIPT,Buy,0.50584966
QLGN,Buy,0.49857575
QLI,Buy,0.49929065
QLYS,Buy,0.60612774
QMCO,Buy,0.50539285
QMMM,Sell,0.45379785
QNCX,Buy,0.4988101
QNRX,Buy,0.5020253
QNST,Buy,0.5651442
QOMO,Buy,0.6183445
QQQX,Buy,0.5974931
QRHC,Buy,0.5197246
QRTEA,Buy,0.5083994
QRTEB,Buy,0.5457516
QRVO,Buy,0.5862712
QS,Buy,0.51961064
QSG,Sell,0.49496442
QSI,Buy,0.50292903
QSR,Buy,0.6325176
QTI,Buy,0.5147596
QTRX,Buy,0.5089458
QTTB,Sell,0.49338564
QTWO,Buy,0.5706261
QUAD,Buy,0.5076086
QUIK,Buy,0.5246868
QURE,Buy,0.5051445
QXO,Buy,0.51346636
R,Buy,0.68592393
RA,Buy,0.584459
RACE,Buy,0.6522678
RAIL,Buy,0.49771702
RAMP,Buy,0.5811726
RAND,Buy,0.5668581
RANI,Sell,0.4858375
RAPP,Sell,0.46054387
RAPT,Buy,0.56985056
RARE,Buy,0.5739124
RAVE,Buy,0.5000588
RAY,Sell,0.4566393
RAYA,Buy,0.4961768
RBA,Buy,0.59720564
RBB,Buy,0.5640763
RBBN,Buy,0.5004936
RBC,Buy,0.70074636
RBCAA,Buy,0.62393624
RBKB,Buy,0.5411823
RBLX,Buy,0.66312706
RBOT,Sell,0.46954527
RBRK,Buy,0.52894145
RC,Buy,0.5601399
RCAT,Buy,0.5354937
RCEL,Buy,0.5283685
RCFA,Buy,0.5961757
RCG,Buy,0.511062
RCI,Buy,0.6708447
RCKT,Buy,0.5605241
RCKY,Buy,0.554899
RCL,Buy,0.6081081
RCM,Buy,0.58164513
RCMT,Buy,0.60538584
RCON,Sell,0.49450323
RCRT,Sell,0.4873064
RCS,Buy,0.53183424
RCUS,Buy,0.52649295
RDCM,Buy,0.53090566
RDDT,Sell,0.4931562
RDFN,Buy,0.51930714
RDHL,Buy,0.5032392
RDI,Buy,0.5076703
RDIB,Buy,0.53942513
RDN,Buy,0.5881338
RDNT,Buy,0.5613263
RDUS,Buy,0.54771125
RDVT,Buy,0.53906167
RDW,Buy,0.50053436
RDWR,Buy,0.56630707
RDY,Buy,0.62598383
RDZN,Buy,0.4968562
REAL,Buy,0.5015716
REAX,Buy,0.49582988
REBN,Buy,0.5020615
RECT,Sell,0.46979246
REE,Sell,0.49578127
REFI,Buy,0.5928544
REFR,Buy,0.5040557
REG,Buy,0.5897192
REGN,Buy,0.707649
REI,Buy,0.5024254
REKR,Buy,0.5018671
RELI,Sell,0.46498212
RELL,Buy,0.5127537
RELX,Buy,0.7268135
RELY,Buy,0.56935614
RENB,Sell,0.48951194
RENE,Buy,0.61211973
RENT,Sell,0.4944325
REPL,Buy,0.50709635
REPX,Buy,0.5250786
RERE,Buy,0.49882773
RES,Buy,0.5206879
RETO,Sell,0.48162097
REVB,Sell,0.48822775
REVG,Buy,0.54455346
REX,Buy,0.57546973
REXR,Buy,0.5979346
REYN,Buy,0.6260928
REZI,Buy,0.56623584
RF,Buy,0.58975136
RFAC,Buy,0.6223279
RFAIU,Buy,0.61335224
RFI,Buy,0.55675083
RFIL,Buy,0.52893984
RFL,Buy,0.5002059
RFM,Buy,0.6057583
RFMZ,Buy,0.58667475
RGA,Buy,0.61163914
RGC,Buy,0.50439554
RGCO,Buy,0.58791137
RGEN,Buy,0.61547303
RGF,Buy,0.49945208
RGLD,Buy,0.5880332
RGLS,Buy,0.5032141
RGNX,Buy,0.5150859
RGP,Buy,0.55124706
RGR,Buy,0.61212677
RGS,Sell,0.48926032
RGT,Buy,0.5641808
RGTI,Buy,0.5130247
RH,Buy,0.5899189
RHE,Sell,0.49270183
RHI,Buy,0.6124249
RHP,Buy,0.6089331
RICK,Buy,0.59202564
RIG,Buy,0.5660037
RIGL,Buy,0.50684947
RILY,Sell,0.47555482
RIO,Buy,0.627503
RIOT,Sell,0.49150717
RITM,Buy,0.69617814
RIV,Buy,0.5889324
RIVN,Buy,0.64782107
RJF,Buy,0.6160072
RKDA,Buy,0.49985558
RKLB,Buy,0.5599182
RKT,Buy,0.6905335
RL,Buy,0.62508345
RLAY,Buy,0.513386
RLGT,Buy,0.5225631
RLI,Buy,0.6493656
RLJ,Buy,0.54826915
RLTY,Buy,0.577889
RLX,Buy,0.500182
RLYB,Buy,0.49826393
RM,Buy,0.5727411
RMAX,Buy,0.51329124
RMBI,Buy,0.5291529
RMBL,Sell,0.4916846
RMBS,Buy,0.57185936
RMCF,Buy,0.51163477
RMCO,Sell,0.4925113
RMD,Buy,0.6143444
RMI,Buy,0.5780476
RMM,Buy,0.5898136
RMMZ,Buy,0.59503996
RMNI,Buy,0.51266193
RMR,Buy,0.57384694
RMT,Buy,0.5604311
RMTI,Buy,0.49601513
RNA,Buy,0.498325
RNAC,Sell,0.49223587
RNAZ,Sell,0.4899953
RNG,Buy,0.55186164
RNGR,Buy,0.54217815
RNLX,Buy,0.49926707
RNP,Buy,0.604424
RNR,Buy,0.63023585
RNST,Buy,0.58957493
RNW,Buy,0.58802533
RNXT,Sell,0.49124497
ROAD,Buy,0.5663653
ROCK,Buy,0.6016395
ROCL,Buy,0.60637337
ROG,Buy,0.60704076
ROIC,Buy,0.5634377
ROIV,Buy,0.54367685
ROK,Buy,0.65369976
ROKU,Buy,0.5764158
ROL,Buy,0.60895795
ROMA,Sell,0.49430826
ROOT,Buy,0.5129788
ROP,Buy,0.6837262
ROST,Buy,0.63851756
RPAY,Buy,0.5299214
RPD,Buy,0.58299476
RPHM,Sell,0.49442944
RPID,Buy,0.49929026
RPM,Buy,0.7106395
RPRX,Buy,0.65706944
RPTX,Sell,0.48956695
RQI,Buy,0.5682446
RR,Sell,0.4944893
RRAC,Buy,0.57574135
RRBI,Buy,0.6302319
RRC,Buy,0.58069354
RRGB,Buy,0.50757515
RRR,Buy,0.5818399
RRX,Buy,0.73667985
RS,Buy,0.6603657
RSF,Buy,0.58681625
RSG,Buy,0.66403747
RSI,Buy,0.5036284
RSKD,Buy,0.511891
RSLS,Buy,0.49671626
RSSS,Buy,0.52190894
RSVR,Buy,0.5209436
RTC,Sell,0.4811698
RTO,Buy,0.63054895
RTX,Buy,0.9181473
RUN,Sell,0.48936117
RUSHA,Buy,0.5819751
RUSHB,Buy,0.5945005
RVLV,Buy,0.5211834
RVMD,Buy,0.56123936
RVNC,Buy,0.5319292
RVP,Sell,0.49424833
RVPH,Buy,0.50040305
RVSB,Buy,0.5202419
RVSN,Sell,0.49448052
RVT,Buy,0.56327915
RVTY,Buy,0.70821786
RVYL,Sell,0.48671573
RWAY,Buy,0.56351125
RWT,Buy,0.5249642
RXO,Buy,0.5655789
RXRX,Buy,0.5022485
RXST,Buy,0.60273856
RXT,Buy,0.49968728
RY,Buy,0.60976064
RYAAY,Buy,0.6071062
RYAM,Buy,0.50740486
RYAN,Buy,0.63909423
RYDE,Sell,0.4538477
RYI,Buy,0.6116315
RYN,Buy,0.6158251
RYTM,Buy,0.57368094
RZB,Buy,0.6324077
RZLT,Sell,0.48735774
S,Buy,0.5304021
SA,Buy,0.53667945
SABA,Buy,0.58597094
SABR,Buy,0.5019947
SABS,Buy,0.5162004
SACH,Buy,0.5039603
SAFE,Buy,0.55525327
SAFT,Buy,0.6299503
SAGE,Buy,0.54229265
SAH,Buy,0.5918346
SAI,Buy,0.50577104
SAIA,Buy,0.68011796
SAIC,Buy,0.72908163
SAM,Buy,0.67892045
SAMG,Buy,0.5519359
SAN,Buy,0.6800754
SANA,Buy,0.49720424
SAND,Buy,0.512744
SANG,Buy,0.5058499
SANM,Buy,0.6463429
SANW,Buy,0.49982563
SAP,Buy,0.6149432
SAR,Buy,0.6033003
SASR,Buy,0.55969965
SATL,Buy,0.51055264
SATS,Buy,0.51917446
SATX,Sell,0.4946083
SAVA,Buy,0.5362666
SAVE,Buy,0.50616294
SB,Buy,0.5175098
SBAC,Buy,0.6420919
SBCF,Buy,0.61273485
SBET,Sell,0.48490423
SBEV,Buy,0.4979256
SBFG,Buy,0.5690814
SBFM,Sell,0.4867621
SBGI,Buy,0.51061857
SBH,Buy,0.5368186
SBI,Buy,0.55456007
SBLK,Buy,0.5971505
SBOW,Buy,0.56629455
SBR,Buy,0.5748153
SBRA,Buy,0.66855896
SBS,Buy,0.5591534
SBSI,Buy,0.5851997
SBSW,Buy,0.65300953
SBT,Buy,0.51766896
SBUX,Buy,0.6248967
SBXC,Buy,0.58389586
SCCO,Buy,0.5804499
SCD,Buy,0.5725147
SCHL,Buy,0.5945855
SCHW,Buy,0.58883965
SCI,Buy,0.6292471
SCKT,Buy,0.5079028
SCL,Buy,0.5938082
SCLX,Buy,0.49591637
SCM,Buy,0.5741895
SCNI,Buy,0.50077933
SCOR,Buy,0.50951093
SCPH,Buy,0.5093915
SCS,Buy,0.54877293
SCSC,Buy,0.6584224
SCVL,Buy,0.5459251
SCWO,Buy,0.5057599
SCWX,Buy,0.5142859
SCYX,Buy,0.5022001
SD,Buy,0.567673
SDA,Sell,0.48585284
SDGR,Buy,0.5525031
SDHC,Buy,0.5275219
SDHY,Buy,0.5841472
SDIG,Sell,0.48390785
SDOT,Sell,0.49203035
SDPI,Buy,0.49598515
SDRL,Buy,0.567973
SDST,Buy,0.5824383
SE,Buy,0.58540714
SEAT,Buy,0.5257345
SEB,Buy,0.93054724
SEDA,Buy,0.6052273
SEDG,Buy,0.55487084
SEE,Buy,0.5654779
SEED,Buy,0.4983683
SEEL,Sell,0.4931858
SEER,Buy,0.50321084
SEIC,Buy,0.649286
SELF,Buy,0.5311224
SELX,Buy,0.58285195
SEM,Buy,0.5876388
SEMR,Buy,0.5538683
SENEA,Buy,0.6122482
SENEB,Buy,0.63339627
SENS,Buy,0.5216114
SER,Buy,0.5030796
SERA,Sell,0.49214956
SERV,Sell,0.47982576
SES,Buy,0.5662832
SEVN,Buy,0.68820626
SEZL,Buy,0.5005801
SF,Buy,0.621271
SFBC,Buy,0.6654578
SFBS,Buy,0.59786236
SFIX,Buy,0.49628627
SFL,Buy,0.57682353
SFM,Buy,0.5658453
SFNC,Buy,0.5753387
SFST,Buy,0.605437
SFWL,Sell,0.48047033
SG,Buy,0.5246816
SGA,Buy,0.57436174
SGBX,Sell,0.46141407
SGC,Buy,0.5176641
SGD,Buy,0.49733323
SGE,Sell,0.4939499
SGH,Buy,0.51730084
SGHC,Buy,0.50811094
SGLY,Sell,0.49282292
SGMA,Buy,0.50049657
SGML,Buy,0.52479935
SGMO,Buy,0.51074296
SGMT,Sell,0.4868603
SGRP,Buy,0.5090145
SGRY,Buy,0.54635423
SGU,Buy,0.53626585
SHAK,Buy,0.61040723
SHBI,Buy,0.5468827
SHC,Buy,0.5918153
SHCO,Buy,0.5085817
SHCR,Buy,0.5436632
SHEL,Buy,0.61699677
SHEN,Buy,0.55947363
SHFS,Buy,0.4995677
SHG,Buy,0.5786641
SHIM,Sell,0.49446428
SHIP,Buy,0.51791906
SHLS,Buy,0.50854576
SHLT,Buy,0.5026753
SHMD,Sell,0.46006715
SHO,Buy,0.5590046
SHOO,Buy,0.59857285
SHOP,Buy,0.6920402
SHOT,Sell,0.4827818
SHPH,Sell,0.4846869
SHW,Buy,0.6734868
SHYF,Buy,0.5499371
SIBN,Buy,0.56118906
SID,Buy,0.612092
SIDU,Sell,0.49397603
SIEB,Buy,0.51080245
SIF,Sell,0.49204302
SIFY,Sell,0.49555555
SIG,Buy,0.5606159
SIGA,Buy,0.5059015
SIGI,Buy,0.6118552
SII,Buy,0.58963287
SILA,Buy,0.513446
SILC,Buy,0.5526152
SILK,Buy,0.5716757
SILO,Sell,0.4909765
SILV,Buy,0.5135701
SIM,Buy,0.6545191
SIMAU,Buy,0.5905643
SIMO,Buy,0.6105653
SING,Buy,0.497957
SINT,Buy,0.5552009
SIRI,Buy,0.5082858
SISI,Sell,0.4844679
SITC,Buy,0.5556816
SITE,Buy,0.6464209
SITM,Buy,0.57846963
SJ,Sell,0.4920628
SJM,Buy,0.62693375
SJT,Buy,0.5025478
SJW,Buy,0.5912762
SKE,Buy,0.50331485
SKGR,Buy,0.5980245
SKIL,Buy,0.5045256
SKIN,Sell,0.49308404
SKLZ,Buy,0.50669605
SKM,Buy,0.612432
SKT,Buy,0.59681034
SKWD,Buy,0.57727945
SKX,Buy,0.59351987
SKY,Buy,0.6619036
SKYE,Buy,0.5439994
SKYH,Buy,0.50308686
SKYT,Buy,0.5150817
SKYW,Buy,0.5371993
SKYX,Buy,0.51972204
SLAB,Buy,0.58412445
SLAM,Buy,0.59080905
SLB,Buy,0.59893495
SLCA,Buy,0.5517405
SLDB,Buy,0.4990084
SLDP,Buy,0.4966892
SLE,Sell,0.49276665
SLF,Buy,0.61402243
SLG,Buy,0.5744669
SLGL,Buy,0.49962914
SLGN,Buy,0.6000988
SLI,Buy,0.50167847
SLM,Buy,0.56508815
SLMBP,Buy,0.6548539
SLN,Buy,0.518093
SLNA,Buy,0.50329554
SLND,Buy,0.5150493
SLNG,Buy,0.527987
SLNH,Sell,0.48278865
SLNO,Buy,0.547911
SLP,Buy,0.57874024
